gene_id,ERR5060645,ERR5060646
gene:Os01g0571700,835,1223
gene:Os11g0529800,0,0
gene:Os04g0494800,15,3
gene:Os09g0338400,1353,2234
gene:Os05g0593300,2146,2877
gene:Os01g0755550,3,31
gene:Os08g0422600,1244,1848
gene:Os01g0759200,0,0
gene:Os11g0228600,0,0
gene:Os08g0374500,0,0
gene:Os03g0441500,2264,3134
gene:Os06g0320700,1406,2740
gene:ENSRNA049448338,0,0
gene:Os07g0124100,2013,3927
gene:Os05g0496400,11,8
gene:Os01g0967000,0,0
gene:Os02g0572500,0,0
gene:ENSRNA049470820,14,10
gene:Os07g0685800,249,288
gene:Os08g0540350,0,2
gene:Os12g0481100,1511,1502
gene:Os01g0750000,107,175
gene:Os04g0615500,498,954
gene:Os04g0624400,0,0
gene:Os06g0319600,2982,4498
gene:Os02g0191800,36,63
gene:Os04g0606450,432,656
gene:Os12g0565100,169,334
gene:Os06g0105300,27,133
gene:Os10g0484800,0,0
gene:Os03g0149700,3,0
gene:Os03g0722500,386,695
gene:Os03g0113000,238,199
gene:Os04g0107600,305,261
gene:Os03g0739900,0,1
gene:Os03g0389100,34,163
gene:Os09g0348400,0,0
gene:Os06g0642650,34,35
gene:Os08g0553700,18,50
gene:Os08g0505700,0,0
gene:gene-rpl5,0,8
gene:ENSRNA049476096,0,0
gene:Os02g0131800,0,17
gene:Os07g0687400,33,52
gene:Os04g0604600,1226,1545
gene:Os05g0564700,0,38
gene:Os11g0109933,2675,4192
gene:Os04g0304250,0,0
gene:Os05g0170200,22,44
gene:Os01g0802200,13,31
gene:Os10g0565100,835,2022
gene:Os04g0692400,1006,1520
gene:Os08g0273783,7,15
gene:Os06g0474833,0,0
gene:Os01g0239150,10,9
gene:Os07g0171300,6635,8974
gene:Os06g0728200,12,27
gene:Os03g0685900,2052,2886
gene:Os01g0788950,434,516
gene:Os07g0493200,132,0
gene:Os06g0490200,332,374
gene:Os12g0485150,39,26
gene:Os03g0386700,28,28
gene:Os03g0326300,3881,6372
gene:Os06g0281400,1001,899
gene:Os06g0717600,646,936
gene:Os06g0155400,214,351
gene:Os07g0249700,1957,2427
gene:Os09g0455000,0,46
gene:Os04g0542100,0,0
gene:Os01g0655300,4350,5031
gene:Os08g0555700,89,312
gene:Os12g0256000,204,529
gene:Os11g0606500,204,259
gene:Os12g0506700,1841,4161
gene:Os02g0240300,0,0
gene:Os10g0519800,92,32
gene:Os01g0121500,37,169
gene:Os02g0651300,2187,3717
gene:Os02g0603033,4,5
gene:Os12g0228300,37,0
gene:Os07g0255300,131,145
gene:Os02g0124501,133,912
gene:Os08g0535050,743,899
gene:Os04g0690800,3858,4653
gene:Os04g0553300,59,115
gene:Os01g0668700,237,376
gene:Os06g0714951,16,8
gene:Os06g0714950,2,3
gene:ENSRNA049468767,3,11
gene:Os03g0187500,871,1532
gene:Os01g0512800,0,0
gene:Os03g0301600,26,79
gene:Os08g0377200,0,0
gene:Os11g0507200,54,228
gene:Os01g0878700,2257,4096
gene:Os03g0853500,0,0
gene:Os11g0155100,14,24
gene:Os05g0490900,242,225
gene:Os10g0515200,448,833
gene:Os01g0371500,7,14
gene:Os04g0657000,0,3
gene:Os09g0375500,0,0
gene:Os01g0727600,20,40
gene:Os05g0349700,1075,1601
gene:Os03g0723800,7,16
gene:Os06g0153800,5202,7121
gene:Os10g0197800,0,9
gene:Os12g0199100,127,189
gene:Os05g0539900,171,181
gene:Os07g0611500,0,0
gene:Os11g0549670,157,383
gene:Os11g0549675,419,1051
gene:Os04g0434700,163,158
gene:Os02g0629101,0,0
gene:Os01g0883000,9,12
gene:Os02g0438200,1510,1999
gene:Os01g0902300,1180,2541
gene:Os11g0545700,911,940
gene:Os03g0783700,1264,1437
gene:Os09g0133200,2019,2943
gene:Os02g0173200,161,488
gene:Os12g0572400,1948,2310
gene:Os01g0378100,122,451
gene:Os11g0197400,1236,2013
gene:Os01g0904000,0,0
gene:Os01g0182300,18,40
gene:Os10g0361876,780,1144
gene:Os09g0560300,1082,1163
gene:Os02g0732250,0,0
gene:Os07g0525500,0,0
gene:Os02g0276400,848,1047
gene:Os12g0127100,47,33
gene:Os06g0209100,19,8
gene:Os01g0589500,3237,4138
gene:Os04g0192350,433,866
gene:Os03g0314000,0,0
gene:Os11g0474000,0,3
gene:Os02g0731500,215,334
gene:Os07g0531900,1640,2225
gene:Os07g0516200,2702,2975
gene:Os03g0810700,54,124
gene:Os01g0104600,1587,1852
gene:Os02g0672600,1962,2747
gene:Os04g0387300,86,210
gene:Os01g0600500,659,1858
gene:Os09g0436000,771,756
gene:Os01g0872533,17,6
gene:Os07g0299701,50,102
gene:Os07g0214100,141318,137049
gene:ENSRNA049465687,1,4
gene:Os08g0360150,30,42
gene:Os03g0192500,2101,3491
gene:Os03g0349700,0,0
gene:Os05g0126300,2783,4697
gene:Os08g0338000,537,755
gene:Os01g0103050,15,5
gene:Os06g0556150,14,35
gene:Os05g0576950,0,0
gene:Os04g0439400,553,478
gene:Os03g0338200,883,1118
gene:Os03g0832600,1975,3428
gene:Os04g0456100,1,6
gene:Os10g0536700,0,0
gene:Os11g0106083,204,331
gene:Os11g0484000,3798,3704
gene:Os03g0369600,0,0
gene:Os05g0220500,21,44
gene:Os01g0285300,124,93
gene:Os04g0429450,4428,8831
gene:Os09g0244200,2,0
gene:Os02g0556900,802,1134
gene:Os04g0667700,2221,3451
gene:Os03g0803250,0,1
gene:Os11g0265650,77,45
gene:Os06g0112550,0,0
gene:Os04g0595125,0,0
gene:Os10g0136450,9,12
gene:Os04g0206350,0,0
gene:Os11g0340477,0,0
gene:Os06g0586000,41,194
gene:Os03g0704400,145,248
gene:Os01g0142300,401,625
gene:Os01g0601675,29,49
gene:Os11g0136701,179,236
gene:ENSRNA049441659,0,0
gene:Os12g0128900,0,0
gene:Os01g0798500,193,292
gene:Os05g0101600,140,308
gene:Os06g0233000,34,81
gene:Os02g0510200,7917,13582
gene:Os04g0307900,0,0
gene:Os04g0607250,7,13
gene:Os10g0198300,27,51
gene:Os12g0167601,0,0
gene:Os03g0178600,9,11
gene:Os10g0397800,70,82
gene:Os02g0758200,13,104
gene:Os07g0563500,2,2
gene:Os04g0627400,146,91
gene:Os03g0243300,6893,9472
gene:Os06g0128100,325,397
gene:Os10g0160700,82,170
gene:Os02g0738900,3176,4153
gene:Os03g0399900,30,52
gene:Os02g0535700,2337,3092
gene:Os08g0419200,3,2
gene:Os07g0486700,0,12
gene:Os12g0542000,0,0
gene:Os04g0527000,243,402
gene:Os01g0767900,2649,4456
gene:Os06g0127825,0,0
gene:Os05g0438500,295,962
gene:Os03g0162400,28,67
gene:Os03g0137250,0,0
gene:Os01g0967700,0,8
gene:Os04g0309500,27,33
gene:Os03g0154100,139,266
gene:Os07g0100500,1736,3261
gene:Os03g0733400,1219,1895
gene:Os07g0684400,535,854
gene:Os02g0121200,786,869
gene:Os12g0613250,243,249
gene:Os08g0359050,9,13
gene:Os04g0467000,8,13
gene:Os12g0548800,269,410
gene:Os01g0784200,12,33
gene:Os06g0146200,422,578
gene:Os03g0700400,409,959
gene:Os04g0106400,13,8
gene:Os04g0674025,18,0
gene:Os07g0654300,74,156
gene:Os01g0819400,1373,2999
gene:Os04g0324000,4,0
gene:Os03g0132550,0,0
gene:Os07g0692200,20,44
gene:Os03g0307000,461,1071
gene:Os02g0552100,319,408
gene:Os04g0498700,122,180
gene:Os12g0572601,0,1
gene:Os06g0572300,0,8
gene:Os03g0735800,0,0
gene:Os12g0160650,3,4
gene:Os04g0582900,0,23
gene:Os04g0661700,1876,3116
gene:Os03g0676300,1187,1804
gene:Os10g0500650,79,66
gene:Os09g0336600,248,473
gene:Os01g0191100,4124,4112
gene:Os05g0149701,0,3
gene:Os08g0514300,398,276
gene:Os05g0437700,2494,2403
gene:Os09g0473350,164,218
gene:Os01g0853700,240,746
gene:Os05g0138200,6,14
gene:Os12g0589400,25,43
gene:Os03g0164800,22,60
gene:Os12g0555500,21809,38121
gene:Os05g0169600,148,198
gene:Os10g0497400,0,0
gene:Os05g0573200,29,14
gene:Os05g0439750,5,14
gene:Os05g0478300,402,600
gene:Os06g0235400,219,285
gene:Os01g0617950,0,2
gene:Os01g0531200,1011,1687
gene:Os04g0580500,0,0
gene:Os09g0526650,0,2
gene:Os01g0706200,220,265
gene:Os03g0109300,435,743
gene:Os01g0343400,2,2
gene:Os06g0678875,0,9
gene:Os08g0192900,4929,4354
gene:Os02g0533700,0,36
gene:Os09g0534200,4346,5287
gene:Os01g0269100,1723,2435
gene:Os01g0525800,173,195
gene:Os02g0656300,531,709
gene:Os05g0110200,243,121
gene:Os06g0493801,113,155
gene:Os06g0493800,39,33
gene:Os02g0113800,1516,2615
gene:Os08g0474400,0,0
gene:Os04g0609700,1880,2695
gene:Os11g0237700,662,555
gene:Os06g0608300,2344,2624
gene:Os10g0320201,0,0
gene:Os09g0482900,37,88
gene:Os11g0169900,3296,6256
gene:Os05g0447200,1213,1870
gene:Os07g0673200,3101,3587
gene:Os08g0244100,1369,1792
gene:Os11g0299300,0,0
gene:Os07g0604800,1014,1371
gene:Os08g0144000,4618,4882
gene:Os01g0311300,14,13
gene:Os05g0328632,279,455
gene:Os03g0718300,15,24
gene:Os12g0231700,58,77
gene:Os09g0351900,0,0
gene:Os06g0178700,69,71
gene:Os04g0616250,4,3
gene:Os05g0562350,133,170
gene:Os05g0533400,27,9
gene:Os01g0210800,439,535
gene:Os01g0625300,15,23
gene:Os01g0654200,1277,1789
gene:Os04g0382400,98,360
gene:Os01g0772400,863,1158
gene:Os03g0197050,38,37
gene:Os01g0176900,0,0
gene:Os08g0190225,6,8
gene:Os01g0260700,1904,2720
gene:Os08g0160300,38,66
gene:Os03g0328000,7278,9323
gene:Os05g0204163,0,0
gene:Os02g0822200,1493,2110
gene:Os08g0112800,2658,4262
gene:Os06g0246400,17,51
gene:Os02g0228151,0,0
gene:Os01g0170500,223,323
gene:Os02g0153200,460,679
gene:Os06g0135300,0,0
gene:Os04g0348300,3311,4273
gene:Os04g0565900,168,348
gene:Os07g0549300,411,698
gene:Os02g0753200,750,957
gene:Os09g0442700,207,199
gene:Os07g0606400,0,0
gene:Os01g0523401,1,3
gene:Os01g0631700,629,1012
gene:Os08g0531300,506,863
gene:Os11g0448400,488,564
gene:Os10g0439682,2,3
gene:Os09g0542200,2746,3923
gene:Os06g0143650,1590,2458
gene:Os10g0502400,1253,1978
gene:Os04g0430900,119,137
gene:Os07g0668100,26,22
gene:Os04g0685800,2096,2455
gene:Os01g0289600,230,907
gene:Os03g0349600,1735,2590
gene:Os06g0165800,2842,3803
gene:Os06g0727950,0,0
gene:Os09g0465400,47,59
gene:Os11g0518600,208,551
gene:Os11g0466300,5,17
gene:Os09g0457900,2,9
gene:Os02g0646700,0,0
gene:Os07g0633800,1085,1024
gene:Os07g0241600,29,37
gene:Os02g0717600,533,1468
gene:Os11g0161133,45,131
gene:Os02g0649700,1811,3264
gene:Os04g0163425,0,0
gene:Os02g0605500,298,387
gene:Os07g0265100,144,184
gene:Os06g0659100,3,0
gene:Os08g0481700,52,99
gene:Os07g0435900,778,1113
gene:Os11g0630700,0,0
gene:Os10g0421500,359,284
gene:Os03g0748300,13,34
gene:Os02g0537900,4884,6629
gene:Os09g0438100,32,54
gene:Os11g0259700,0,0
gene:Os05g0333200,1346,1989
gene:Os10g0434300,164,366
gene:Os11g0430100,0,0
gene:Os11g0598850,0,0
gene:Os07g0191700,3732,3856
gene:Os08g0123300,280,286
gene:Os04g0409200,2943,3711
gene:Os01g0953400,209,321
gene:Os06g0703700,0,0
gene:Os09g0380501,0,9
gene:Os01g0817633,42,24
gene:Os06g0655500,453,738
gene:Os02g0235701,44,16
gene:Os03g0184500,75,70
gene:Os03g0243350,8,26
gene:Os03g0614901,430,658
gene:Os05g0489800,232,138
gene:Os03g0302000,325,701
gene:Os06g0102900,1068,1511
gene:Os09g0268800,0,43
gene:Os03g0852200,2013,2727
gene:Os04g0575801,0,0
gene:Os06g0705901,0,24
gene:Os06g0131100,1128,1042
gene:Os01g0787300,33,49
gene:Os02g0265800,2,1
gene:Os08g0487700,40,78
gene:Os10g0569400,20,57
gene:Os10g0339290,287,276
gene:Os01g0138800,68,41
gene:ENSRNA049464535,2,4
gene:Os09g0463800,2,0
gene:Os04g0154700,0,0
gene:Os04g0110500,101,183
gene:Os01g0113500,103,135
gene:Os01g0951800,0,5
gene:Os04g0508400,9,20
gene:Os10g0175800,0,0
gene:Os04g0488300,105,174
gene:Os03g0728800,1490,1215
gene:Os04g0670000,621,689
gene:Os06g0342000,0,10
gene:Os07g0443500,3,0
gene:Os02g0717650,5,9
gene:Os03g0108932,64,98
gene:ENSRNA049469163,1,2
gene:Os11g0308266,172,104
gene:Os07g0496700,69,55
gene:ENSRNA049469166,2,3
gene:Os01g0867400,169,317
gene:Os03g0275350,0,0
gene:Os12g0634700,24,82
gene:Os02g0748100,1085,1488
gene:Os10g0483450,1,0
gene:Os10g0476900,833,1256
gene:Os07g0193701,40,45
gene:Os08g0116632,11,11
gene:ENSRNA049474700,0,0
gene:Os04g0175450,5,32
gene:ENSRNA049474705,0,0
gene:Os05g0128000,168,305
gene:Os05g0591850,1,4
gene:Os12g0124100,1039,1892
gene:Os11g0592900,164,178
gene:Os12g0118200,1201,2090
gene:Os07g0598000,163,795
gene:Os02g0195900,4,10
gene:Os07g0419000,0,0
gene:Os04g0550300,0,3
gene:Os03g0831300,784,885
gene:Os10g0480900,3,0
gene:Os09g0518400,0,3
gene:Os08g0135500,0,15
gene:Os03g0345700,1302,5501
gene:Os08g0504000,8,11
gene:Os04g0284500,904,1094
gene:Os11g0231400,17,96
gene:Os02g0618250,1093,1315
gene:Os04g0481100,803,1201
gene:Os10g0159300,1229,916
gene:Os06g0230301,6,5
gene:Os03g0694800,406,468
gene:Os02g0526000,284,297
gene:Os12g0152900,242,432
gene:Os03g0331600,1032,1648
gene:Os04g0310500,1851,2051
gene:Os03g0587000,1479,1416
gene:Os09g0547000,0,2
gene:Os08g0299400,446,360
gene:Os09g0327550,330,669
gene:Os02g0183900,23,63
gene:Os12g0577000,0,0
gene:Os02g0468400,1051,1497
gene:Os12g0526600,159,237
gene:Os05g0548300,35,59
gene:Os04g0432400,153,170
gene:Os10g0350001,0,0
gene:Os04g0553650,44,75
gene:Os11g0114150,5,29
gene:Os08g0137350,0,0
gene:Os06g0626200,258,436
gene:Os07g0495300,5,24
gene:Os03g0406250,245,362
gene:Os03g0859500,805,2268
gene:Os02g0193500,826,1200
gene:Os04g0503600,543,1123
gene:Os05g0389900,60,93
gene:Os04g0608450,1,0
gene:Os10g0198366,0,5
gene:Os01g0356951,11,9
gene:Os02g0191650,0,52
gene:Os01g0970600,1183,1410
gene:Os04g0249500,5,12
gene:Os01g0969200,348,343
gene:Os02g0816100,564,782
gene:Os02g0494700,862,1133
gene:Os08g0170700,9,8
gene:Os09g0347300,10,41
gene:Os10g0200700,25,37
gene:Os07g0119600,148,279
gene:Os01g0756501,136,226
gene:Os04g0626300,65,87
gene:Os03g0114400,52,292
gene:Os03g0170701,26,36
gene:Os12g0419700,152,245
gene:Os07g0139500,1234,1458
gene:Os12g0443000,0,8
gene:Os01g0368600,0,0
gene:Os03g0791432,79,144
gene:Os08g0538300,2233,3421
gene:Os09g0371400,0,0
gene:Os01g0236000,234,191
gene:Os02g0208500,24,68
gene:Os03g0815332,0,0
gene:Os01g0377250,3,0
gene:Os04g0683500,379,448
gene:Os10g0563600,3577,5413
gene:Os09g0503100,733,727
gene:Os08g0246400,1062,1583
gene:Os04g0607600,22,71
gene:ENSRNA049466248,0,0
gene:Os07g0685300,73,244
gene:Os01g0202601,54,55
gene:Os05g0418100,462,663
gene:Os08g0376600,55,32
gene:Os03g0102775,0,0
gene:Os07g0173200,3111,4560
gene:Os12g0115801,33,106
gene:Os03g0128400,322,363
gene:Os01g0923600,1311,2037
gene:Os03g0436400,351,674
gene:Os05g0553000,10053,12536
gene:Os05g0106650,25,28
gene:ENSRNA049467117,0,2
gene:Os08g0541700,0,0
gene:Os01g0200150,0,0
gene:Os09g0297900,0,6
gene:Os12g0113001,10,0
gene:Os05g0145700,391,525
gene:Os08g0553000,9,21
gene:Os12g0115950,37,79
gene:Os01g0777600,566,361
gene:Os12g0254700,3,152
gene:Os01g0655800,5015,5945
gene:Os01g0923950,5,0
gene:Os05g0342000,355,506
gene:Os01g0175100,311,342
gene:Os05g0494800,446,636
gene:Os02g0171301,0,6
gene:Os05g0515900,220,204
gene:Os02g0591600,590,794
gene:Os06g0157900,0,2
gene:Os10g0565600,4040,4004
gene:Os07g0208900,509,633
gene:Os01g0516900,0,0
gene:Os06g0295900,129,251
gene:Os08g0431700,34,28
gene:Os06g0259850,0,0
gene:Os07g0509700,414,470
gene:Os03g0439000,83,119
gene:Os01g0115300,268,522
gene:Os01g0693466,3,3
gene:Os09g0249100,23,34
gene:Os03g0775500,688,1244
gene:Os05g0467000,368,517
gene:Os01g0555300,541,841
gene:Os09g0508951,157,298
gene:Os11g0312000,544,716
gene:Os01g0814700,345,714
gene:Os11g0147000,1645,2063
gene:Os01g0710300,6,18
gene:Os06g0677400,1176,1891
gene:Os07g0508250,2,0
gene:Os02g0204500,1511,1832
gene:Os11g0477400,201,280
gene:Os08g0132400,122,87
gene:Os02g0800433,0,0
gene:Os02g0795800,217,307
gene:Os01g0632700,229,358
gene:Os09g0455900,144,262
gene:Os11g0304050,2,0
gene:Os02g0202900,27,51
gene:Os03g0573600,0,0
gene:Os07g0105750,8,0
gene:Os11g0558200,0,0
gene:Os12g0199800,4,0
gene:Os04g0454200,338,1964
gene:Os12g0135000,60,93
gene:Os01g0167900,902,842
gene:Os09g0518000,4032,4808
gene:Os07g0556000,197,127
gene:Os01g0856800,1345,1964
gene:Os08g0109100,2667,3943
gene:Os05g0324650,0,0
gene:Os04g0195000,4329,6262
gene:Os05g0370700,130,289
gene:Os04g0414500,108,273
gene:Os12g0228800,0,25
gene:Os01g0176700,42,71
gene:Os07g0628500,771,1044
gene:Os02g0793850,32,31
gene:Os12g0190400,0,0
gene:Os02g0467200,931,1110
gene:Os02g0270100,0,0
gene:Os07g0129200,463,514
gene:Os03g0641500,0,0
gene:Os03g0819400,149,312
gene:Os06g0111550,0,0
gene:Os06g0719500,12,30
gene:Os04g0388000,0,0
gene:Os01g0179750,4,2
gene:Os10g0445900,79,152
gene:Os09g0334800,44,69
gene:Os02g0148500,959,1668
gene:Os05g0490000,773,959
gene:Os09g0458300,20,36
gene:ENSRNA049469406,0,0
gene:Os04g0111900,807,1471
gene:Os06g0254901,17,16
gene:Os03g0780350,1,0
gene:Os08g0447000,1706,2726
gene:Os02g0708500,576,874
gene:Os09g0276600,51,75
gene:Os02g0658850,4,0
gene:Os01g0329075,0,0
gene:Os02g0629600,27,37
gene:Os04g0201000,56,88
gene:Os01g0242900,637,781
gene:Os02g0285700,7,21
gene:Os05g0235600,0,0
gene:Os06g0503400,11598,20718
gene:Os02g0733400,9,25
gene:Os01g0565600,2889,3755
gene:Os10g0471000,7,30
gene:Os12g0281450,0,0
gene:Os04g0165300,2502,3717
gene:Os06g0724400,752,1322
gene:Os12g0162450,7,20
gene:Os06g0257450,350,608
gene:Os04g0669800,1567,2577
gene:Os11g0691280,0,0
gene:Os03g0841700,945,1003
gene:Os12g0299700,3539,2698
gene:Os02g0504500,2996,3662
gene:Os10g0364700,611,313
gene:Os12g0609600,106,36
gene:Os12g0594600,221,160
gene:Os10g0162980,0,0
gene:Os03g0190400,874,2243
gene:Os01g0589200,31,101
gene:Os02g0820500,0,0
gene:Os08g0461600,93,114
gene:Os11g0158200,0,0
gene:Os07g0458700,121,288
gene:Os01g0101175,0,0
gene:Os11g0208850,303,456
gene:Os02g0156633,4,10
gene:Os03g0681300,586,622
gene:Os03g0160300,0,0
gene:Os01g0798200,0,0
gene:Os11g0694500,0,2
gene:Os01g0880300,680,946
gene:Os05g0575500,505,518
gene:Os12g0586400,519,554
gene:Os02g0218500,142,149
gene:Os07g0406350,10,12
gene:Os11g0438600,0,0
gene:Os11g0458333,0,0
gene:Os09g0135700,533,749
gene:Os01g0595850,5,14
gene:Os10g0132300,162,196
gene:Os02g0670100,0,35
gene:Os04g0306350,0,0
gene:Os06g0644466,446,736
gene:ENSRNA049466805,0,0
gene:Os03g0213200,93,159
gene:Os04g0518400,89,468
gene:Os03g0802400,5,0
gene:Os03g0786500,123,267
gene:Os12g0502500,1069,1130
gene:Os09g0571033,18,45
gene:Os03g0689688,24,54
gene:Os03g0150550,0,0
gene:Os04g0599700,466,499
gene:Os07g0688800,3177,3900
gene:Os12g0428600,33452,42767
gene:Os06g0346400,572,716
gene:Os01g0588550,0,0
gene:Os11g0285932,0,0
gene:Os09g0294550,0,0
gene:Os10g0391300,32,31
gene:Os02g0196100,39,27
gene:Os03g0607200,2064,3840
gene:Os02g0701900,316,463
gene:Os04g0651600,0,0
gene:Os02g0542600,0,0
gene:Os06g0586900,287,482
gene:Os09g0284300,332,322
gene:Os04g0657500,469,1259
gene:Os09g0482780,4,85
gene:Os10g0174548,0,0
gene:Os02g0827100,445,814
gene:Os04g0617050,351,512
gene:Os05g0441500,809,1386
gene:Os09g0315200,414,872
gene:Os09g0489800,309,339
gene:Os10g0205700,138,372
gene:Os08g0378100,0,0
gene:Os07g0418500,20,171
gene:Os10g0451900,25,111
gene:Os07g0582600,0,0
gene:Os11g0266800,1036,1073
gene:Os04g0517000,352,528
gene:Os05g0574750,11,5
gene:Os05g0405200,1,4
gene:Os10g0495900,219,789
gene:Os05g0291700,1117,1464
gene:Os05g0163000,4289,5243
gene:Os11g0664100,29,25
gene:Os08g0464950,0,43
gene:Os03g0223100,706,1130
gene:Os02g0117900,234,253
gene:Os09g0448150,0,5
gene:Os12g0276550,0,0
gene:Os03g0706500,11,16
gene:Os04g0558200,11,35
gene:Os04g0616900,546,1101
gene:Os01g0723000,27,78
gene:Os08g0467600,625,970
gene:Os03g0162300,0,3
gene:Os04g0658700,21,14
gene:Os04g0614500,759,639
gene:Os06g0237300,2312,3432
gene:Os07g0179700,4,13
gene:Os01g0732000,164,324
gene:Os12g0265100,572,973
gene:Os11g0589600,0,0
gene:Os10g0395100,0,6
gene:Os01g0700900,12,0
gene:Os12g0434801,0,0
gene:Os05g0150600,690,669
gene:Os05g0406150,33,99
gene:Os06g0549525,0,0
gene:Os10g0505900,1517,4908
gene:Os12g0170100,2354,2638
gene:Os08g0406900,0,0
gene:Os07g0659500,524,589
gene:Os11g0638802,4,0
gene:Os07g0635500,367,1088
gene:Os01g0235300,869,1228
gene:Os05g0156600,1731,1808
gene:Os04g0453233,0,1
gene:Os02g0255100,975,898
gene:Os08g0167000,100,266
gene:Os01g0363600,36,140
gene:Os09g0533100,3260,3865
gene:Os06g0607000,1190,1991
gene:Os01g0711200,25,51
gene:Os08g0562866,0,0
gene:Os02g0584900,116,271
gene:Os06g0646000,922,1471
gene:Os01g0604700,1280,1914
gene:Os09g0499600,850,1159
gene:Os04g0398600,2343,4486
gene:Os02g0586500,1240,1380
gene:Os02g0684150,0,0
gene:Os03g0182800,369,1909
gene:Os02g0130600,2906,2596
gene:Os08g0244800,13,17
gene:Os07g0213500,467,658
gene:Os01g0817700,16687,21261
gene:Os01g0686400,286,298
gene:Os01g0338150,544,840
gene:Os03g0133500,183,195
gene:Os05g0407200,1757,2172
gene:Os07g0549900,152,158
gene:Os08g0523600,102,230
gene:Os01g0774100,2,3
gene:Os02g0666300,2744,4670
gene:Os01g0913800,223,296
gene:Os03g0799900,195,213
gene:Os06g0726800,142,118
gene:Os05g0533301,3,3
gene:Os09g0467300,27,59
gene:Os06g0475650,0,0
gene:Os06g0472600,92,39
gene:Os12g0106000,4484,5952
gene:Os09g0125900,19,0
gene:Os01g0631500,39,92
gene:Os12g0180600,379,426
gene:Os09g0357250,1014,576
gene:Os05g0375700,0,0
gene:Os01g0269800,4,4
gene:Os12g0277900,0,42
gene:Os11g0180300,676,902
gene:Os08g0396200,201,306
gene:Os02g0781700,2473,3077
gene:Os01g0729400,33,48
gene:Os05g0482650,0,0
gene:Os06g0729300,1147,2019
gene:Os11g0149100,250,199
gene:Os08g0213200,8,8
gene:Os07g0267400,1323,1957
gene:Os11g0664500,163,279
gene:Os07g0475700,11,3
gene:Os06g0679750,241,459
gene:ENSRNA049474984,1,0
gene:Os02g0772300,196,326
gene:Os11g0123500,670,1009
gene:Os07g0570300,6271,10152
gene:Os01g0275600,17708,22265
gene:Os05g0506500,0,0
gene:Os07g0604100,6522,2765
gene:Os12g0231000,62,88
gene:Os05g0362300,710,946
gene:Os11g0199700,1506,3079
gene:Os08g0191433,84134,90174
gene:Os04g0370600,463,496
gene:Os03g0280400,264,535
gene:Os08g0157850,19,25
gene:Os03g0244600,55,123
gene:Os03g0625900,583,556
gene:Os06g0653800,826,1301
gene:Os07g0190150,0,0
gene:Os01g0177150,21,15
gene:Os07g0633100,913,1992
gene:Os11g0244200,21,58
gene:Os04g0535600,85,5402
gene:gene-rpoC1,5,26
gene:gene-rpoC2,15,59
gene:Os03g0249400,1393,1192
gene:Os04g0487200,1030,1917
gene:Os03g0407050,1362,1723
gene:Os03g0400000,0,0
gene:Os11g0176100,724,1076
gene:Os08g0156100,10,5
gene:Os05g0474400,973,2173
gene:Os01g0958950,0,0
gene:Os09g0418700,11,0
gene:Os02g0268050,7,17
gene:Os06g0699500,180,157
gene:Os06g0142400,149,2825
gene:Os10g0503250,27,99
gene:Os10g0106000,0,0
gene:Os05g0207600,0,0
gene:Os12g0618300,1262,2096
gene:Os11g0120850,0,0
gene:Os11g0491600,12,30
gene:Os02g0237100,25,21
gene:Os11g0206700,3990,5049
gene:Os06g0561501,4,3
gene:Os06g0137600,442,566
gene:Os08g0481000,94,82
gene:Os04g0430200,1646,1837
gene:Os08g0552333,0,11
gene:Os02g0632150,0,0
gene:Os01g0908400,1551,1211
gene:ENSRNA049475196,0,0
gene:Os01g0136502,3,0
gene:Os01g0136500,37,138
gene:Os04g0155750,0,0
gene:Os01g0250900,1286,1641
gene:Os12g0133350,5,5
gene:Os11g0594400,0,0
gene:Os10g0493600,9612,11676
gene:Os03g0576400,102,118
gene:Os02g0614325,0,0
gene:Os01g0888022,0,0
gene:Os06g0330250,0,0
gene:Os01g0195700,0,0
gene:Os07g0416900,13,303
gene:Os11g0118600,537,571
gene:Os04g0533602,0,8
gene:Os06g0143750,10,54
gene:Os01g0111600,4497,11969
gene:Os11g0682300,3374,5589
gene:Os02g0732900,917,1037
gene:Os05g0333500,759,2633
gene:Os09g0115600,718,1190
gene:Os11g0622600,0,0
gene:Os08g0390200,12,37
gene:Os01g0144380,60,122
gene:Os04g0634900,199,580
gene:Os10g0145200,41,70
gene:Os02g0273501,10,6
gene:Os02g0518000,124,334
gene:Os05g0137300,1568,3300
gene:Os03g0102366,49,82
gene:Os06g0142100,9,23
gene:ENSRNA049472477,0,2
gene:Os02g0513976,0,0
gene:Os09g0502566,126,96
gene:Os03g0278800,154,194
gene:Os03g0711800,7254,8694
gene:Os04g0470801,59,100
gene:Os03g0152700,698,683
gene:Os04g0483000,151,213
gene:Os06g0531500,0,0
gene:Os06g0102200,0,0
gene:Os02g0187800,5194,5807
gene:Os06g0567900,29,94
gene:Os12g0108100,3747,3204
gene:Os02g0834300,23,81
gene:Os01g0118000,3161,5039
gene:Os10g0411700,7147,7678
gene:Os07g0120300,18,28
gene:Os07g0164100,2535,2662
gene:Os03g0404650,0,0
gene:Os04g0302300,107,119
gene:Os02g0578300,22,59
gene:Os12g0143200,453,781
gene:Os03g0708000,1063,1292
gene:Os02g0520500,0,0
gene:Os03g0808300,2242,6290
gene:Os05g0128700,0,0
